GAME-ID,Teams
401600679,"['William & Mary Tribe', 'North Carolina A&T Aggies']"
401600680,"['Hofstra Pride', 'Stony Brook Seawolves']"
401600681,"['Charleston Cougars', 'Hampton Pirates']"
401600682,"['Drexel Dragons', 'Towson Tigers']"
401600683,"['Elon Phoenix', 'Campbell Fighting Camels']"
401600684,"['Monmouth Hawks', 'Stony Brook Seawolves']"
401600685,"['North Carolina A&T Aggies', 'Delaware Blue Hens']"
401600686,"['UNC Wilmington Seahawks', 'Northeastern Huskies']"
401600687,"['William & Mary Tribe', 'Hofstra Pride']"
401600688,"['Charleston Cougars', 'Campbell Fighting Camels']"
401600689,"['Elon Phoenix', 'Hampton Pirates']"
401600690,"['Hofstra Pride', 'Monmouth Hawks']"
401600691,"['North Carolina A&T Aggies', 'Drexel Dragons']"
401600692,"['UNC Wilmington Seahawks', 'Stony Brook Seawolves']"
401600693,"['Towson Tigers', 'Delaware Blue Hens']"
401600694,"['William & Mary Tribe', 'Northeastern Huskies']"
401600695,"['Campbell Fighting Camels', 'Elon Phoenix']"
401600696,"['Delaware Blue Hens', 'William & Mary Tribe']"
401600697,"['Drexel Dragons', 'Monmouth Hawks']"
401600698,"['Hampton Pirates', 'North Carolina A&T Aggies']"
401600699,"['UNC Wilmington Seahawks', 'Charleston Cougars']"
401600700,"['Northeastern Huskies', 'Towson Tigers']"
401600701,"['Stony Brook Seawolves', 'Hofstra Pride']"
401600702,"['Charleston Cougars', 'William & Mary Tribe']"
401600703,"['Towson Tigers', 'Hofstra Pride']"
401600704,"['Northeastern Huskies', 'Stony Brook Seawolves']"
401600705,"['Elon Phoenix', 'North Carolina A&T Aggies']"
401600706,"['Monmouth Hawks', 'Delaware Blue Hens']"
401600707,"['Campbell Fighting Camels', 'UNC Wilmington Seahawks']"
401600708,"['Delaware Blue Hens', 'Towson Tigers']"
401600709,"['Drexel Dragons', 'UNC Wilmington Seahawks']"
401600710,"['Hofstra Pride', 'Hampton Pirates']"
401600711,"['North Carolina A&T Aggies', 'Charleston Cougars']"
401600712,"['Northeastern Huskies', 'Campbell Fighting Camels']"
401600713,"['Stony Brook Seawolves', 'Elon Phoenix']"
401600714,"['William & Mary Tribe', 'Monmouth Hawks']"
401600715,"['Drexel Dragons', 'Charleston Cougars']"
401600716,"['Hofstra Pride', 'North Carolina A&T Aggies']"
401600717,"['Monmouth Hawks', 'Northeastern Huskies']"
401600718,"['Stony Brook Seawolves', 'Campbell Fighting Camels']"
401600719,"['UNC Wilmington Seahawks', 'Hampton Pirates']"
401600720,"['William & Mary Tribe', 'Delaware Blue Hens']"
401600721,"['Elon Phoenix', 'Towson Tigers']"
401600722,"['Campbell Fighting Camels', 'Monmouth Hawks']"
401600723,"['Charleston Cougars', 'Northeastern Huskies']"
401600724,"['Delaware Blue Hens', 'Elon Phoenix']"
401600725,"['Hampton Pirates', 'Stony Brook Seawolves']"
401600726,"['Hofstra Pride', 'Drexel Dragons']"
401600727,"['North Carolina A&T Aggies', 'UNC Wilmington Seahawks']"
401600728,"['Towson Tigers', 'William & Mary Tribe']"
401600729,"['Campbell Fighting Camels', 'Drexel Dragons']"
401600730,"['Delaware Blue Hens', 'North Carolina A&T Aggies']"
401600731,"['Elon Phoenix', 'UNC Wilmington Seahawks']"
401600732,"['Northeastern Huskies', 'Hofstra Pride']"
401600733,"['Stony Brook Seawolves', 'Monmouth Hawks']"
401600734,"['Towson Tigers', 'Hampton Pirates']"
401600735,"['William & Mary Tribe', 'Charleston Cougars']"
401600736,"['Charleston Cougars', 'Delaware Blue Hens']"
401600737,"['Drexel Dragons', 'Hofstra Pride']"
401600738,"['Elon Phoenix', 'Northeastern Huskies']"
401600739,"['Hampton Pirates', 'Campbell Fighting Camels']"
401600740,"['Monmouth Hawks', 'Towson Tigers']"
401600741,"['North Carolina A&T Aggies', 'Stony Brook Seawolves']"
401600742,"['UNC Wilmington Seahawks', 'William & Mary Tribe']"
401600743,"['Charleston Cougars', 'Towson Tigers']"
401600744,"['Elon Phoenix', 'Hofstra Pride']"
401600745,"['Hampton Pirates', 'Northeastern Huskies']"
401600746,"['North Carolina A&T Aggies', 'Monmouth Hawks']"
401600747,"['William & Mary Tribe', 'Stony Brook Seawolves']"
401600748,"['Drexel Dragons', 'Delaware Blue Hens']"
401600749,"['UNC Wilmington Seahawks', 'Campbell Fighting Camels']"
401600750,"['Campbell Fighting Camels', 'Charleston Cougars']"
401600751,"['Hofstra Pride', 'UNC Wilmington Seahawks']"
401600752,"['Monmouth Hawks', 'Hampton Pirates']"
401600753,"['Northeastern Huskies', 'Delaware Blue Hens']"
401600754,"['Stony Brook Seawolves', 'Drexel Dragons']"
401600755,"['Towson Tigers', 'North Carolina A&T Aggies']"
401600756,"['William & Mary Tribe', 'Elon Phoenix']"
401600757,"['Delaware Blue Hens', 'Stony Brook Seawolves']"
401600758,"['Hampton Pirates', 'William & Mary Tribe']"
401600759,"['Hofstra Pride', 'Charleston Cougars']"
401600760,"['Monmouth Hawks', 'Elon Phoenix']"
401600761,"['North Carolina A&T Aggies', 'Campbell Fighting Camels']"
401600762,"['Northeastern Huskies', 'Drexel Dragons']"
401600763,"['Towson Tigers', 'UNC Wilmington Seahawks']"
401600768,"['Drexel Dragons', 'Lafayette Leopards']"
401600769,"['Penn State-Allegheny Nittany Lions', 'Drexel Dragons']"
401600770,"['Drexel Dragons', 'Bryant Bulldogs']"
401600793,"['Colorado State Rams', 'Utah State Aggies']"
401600794,"['Wyoming Cowboys', 'Utah State Aggies']"
401600795,"['Utah State Aggies', 'New Mexico Lobos']"
401600796,"['Fresno State Bulldogs', 'Utah State Aggies']"
401600797,"['Utah State Aggies', 'Boise State Broncos']"
401600798,"['San José State Spartans', 'Utah State Aggies']"
401600799,"['Nevada Wolf Pack', 'Utah State Aggies']"
401600800,"['Boise State Broncos', 'Utah State Aggies']"
401600801,"['Utah State Aggies', 'Wyoming Cowboys']"
401600802,"['Utah State Aggies', 'Colorado State Rams']"
401600803,"['Utah State Aggies', 'Fresno State Bulldogs']"
401600804,"['Utah State Aggies', 'San José State Spartans']"
401600805,"['New Mexico Lobos', 'Utah State Aggies']"
401600807,"['Nevada Wolf Pack', 'Fresno State Bulldogs']"
401600808,"['Fresno State Bulldogs', 'Wyoming Cowboys']"
401600809,"['San José State Spartans', 'Fresno State Bulldogs']"
401600810,"['Boise State Broncos', 'Fresno State Bulldogs']"
401600811,"['Colorado State Rams', 'Fresno State Bulldogs']"
401600812,"['Fresno State Bulldogs', 'San José State Spartans']"
401600813,"['Fresno State Bulldogs', 'Boise State Broncos']"
401600814,"['Fresno State Bulldogs', 'Nevada Wolf Pack']"
401600815,"['Fresno State Bulldogs', 'New Mexico Lobos']"
401600816,"['Wyoming Cowboys', 'Fresno State Bulldogs']"
401600817,"['Suny-Oneonta', 'Lehigh Mountain Hawks']"
401600818,"['Cairn University Highlanders', 'Lehigh Mountain Hawks']"
401600915,"['Bryant Bulldogs', 'Florida Atlantic Owls']"
401600980,"['Texas A&M-Corpus Christi Islanders', 'Incarnate Word Cardinals']"
401600981,"['Incarnate Word Cardinals', 'Texas A&M-Corpus Christi Islanders']"
401601129,"['Northwest Indian Eagles', 'Wyoming Cowboys']"
401601130,"['Cal Poly Mustangs', 'Wyoming Cowboys']"
401601131,"['South Dakota Mines Hardrockers', 'Wyoming Cowboys']"
401601132,"['Stephen F. Austin Lumberjacks', 'Wyoming Cowboys']"
401601133,"['Weber State Wildcats', 'Wyoming Cowboys']"
401601134,"['UC Santa Barbara Gauchos', 'UTEP Miners']"
401601135,"['Le Moyne Dolphins', 'UC Santa Barbara Gauchos']"
401601136,"['Westmont Warriors', 'UC Santa Barbara Gauchos']"
401601137,"['UC Santa Barbara Gauchos', 'New Mexico Lobos']"
401601140,"['Bethesda University Flames', 'UC Santa Barbara Gauchos']"
401601142,"['Howard Bison', 'UC Santa Barbara Gauchos']"
401601144,"['Florida Atlantic Owls', 'Florida Gulf Coast Eagles']"
401601213,"['Presbyterian Blue Hose', 'Charleston Southern Buccaneers']"
401601214,"['High Point Panthers', 'Radford Highlanders']"
401601215,"['Longwood Lancers', 'Winthrop Eagles']"
401601216,"['South Carolina Upstate Spartans', 'UNC Asheville Bulldogs']"
401601217,"['Charleston Southern Buccaneers', 'Longwood Lancers']"
401601218,"[""Gardner-Webb Runnin' Bulldogs"", 'High Point Panthers']"
401601219,"['UNC Asheville Bulldogs', 'Presbyterian Blue Hose']"
401601220,"['Winthrop Eagles', 'South Carolina Upstate Spartans']"
401601221,"['Charleston Southern Buccaneers', ""Gardner-Webb Runnin' Bulldogs""]"
401601222,"['UNC Asheville Bulldogs', 'High Point Panthers']"
401601223,"['Radford Highlanders', 'Longwood Lancers']"
401601224,"['Winthrop Eagles', 'Presbyterian Blue Hose']"
401601225,"['South Carolina Upstate Spartans', 'Charleston Southern Buccaneers']"
401601226,"['Presbyterian Blue Hose', ""Gardner-Webb Runnin' Bulldogs""]"
401601227,"['Longwood Lancers', 'UNC Asheville Bulldogs']"
401601228,"['Radford Highlanders', 'Winthrop Eagles']"
401601229,"[""Gardner-Webb Runnin' Bulldogs"", 'Radford Highlanders']"
401601230,"['High Point Panthers', 'Presbyterian Blue Hose']"
401601231,"['Longwood Lancers', 'South Carolina Upstate Spartans']"
401601232,"['UNC Asheville Bulldogs', 'Winthrop Eagles']"
401601233,"['Charleston Southern Buccaneers', 'High Point Panthers']"
401601234,"['Winthrop Eagles', ""Gardner-Webb Runnin' Bulldogs""]"
401601235,"['Presbyterian Blue Hose', 'Longwood Lancers']"
401601236,"['South Carolina Upstate Spartans', 'Radford Highlanders']"
401601237,"['Winthrop Eagles', 'Charleston Southern Buccaneers']"
401601238,"[""Gardner-Webb Runnin' Bulldogs"", 'Longwood Lancers']"
401601239,"['High Point Panthers', 'South Carolina Upstate Spartans']"
401601240,"['Radford Highlanders', 'UNC Asheville Bulldogs']"
401601241,"['UNC Asheville Bulldogs', 'Charleston Southern Buccaneers']"
401601242,"['South Carolina Upstate Spartans', ""Gardner-Webb Runnin' Bulldogs""]"
401601243,"['High Point Panthers', 'Winthrop Eagles']"
401601244,"['Presbyterian Blue Hose', 'Radford Highlanders']"
401601245,"['Charleston Southern Buccaneers', 'Radford Highlanders']"
401601246,"['UNC Asheville Bulldogs', ""Gardner-Webb Runnin' Bulldogs""]"
401601247,"['Longwood Lancers', 'High Point Panthers']"
401601248,"['South Carolina Upstate Spartans', 'Presbyterian Blue Hose']"
401601249,"['Longwood Lancers', 'Charleston Southern Buccaneers']"
401601250,"['Presbyterian Blue Hose', 'High Point Panthers']"
401601251,"['Radford Highlanders', 'South Carolina Upstate Spartans']"
401601252,"['Winthrop Eagles', 'UNC Asheville Bulldogs']"
401601253,"['Charleston Southern Buccaneers', 'Winthrop Eagles']"
401601254,"[""Gardner-Webb Runnin' Bulldogs"", 'Presbyterian Blue Hose']"
401601255,"['High Point Panthers', 'UNC Asheville Bulldogs']"
401601256,"['South Carolina Upstate Spartans', 'Longwood Lancers']"
401601257,"['High Point Panthers', ""Gardner-Webb Runnin' Bulldogs""]"
401601258,"['Winthrop Eagles', 'Longwood Lancers']"
401601259,"['Radford Highlanders', 'Presbyterian Blue Hose']"
401601260,"['UNC Asheville Bulldogs', 'South Carolina Upstate Spartans']"
401601261,"[""Gardner-Webb Runnin' Bulldogs"", 'Charleston Southern Buccaneers']"
401601262,"['South Carolina Upstate Spartans', 'High Point Panthers']"
401601263,"['Presbyterian Blue Hose', 'UNC Asheville Bulldogs']"
401601264,"['Winthrop Eagles', 'Radford Highlanders']"
401601265,"['Charleston Southern Buccaneers', 'UNC Asheville Bulldogs']"
401601266,"[""Gardner-Webb Runnin' Bulldogs"", 'South Carolina Upstate Spartans']"
401601267,"['Radford Highlanders', 'High Point Panthers']"
401601268,"['Longwood Lancers', 'Presbyterian Blue Hose']"
401601269,"['Charleston Southern Buccaneers', 'South Carolina Upstate Spartans']"
401601270,"['Radford Highlanders', ""Gardner-Webb Runnin' Bulldogs""]"
401601271,"['UNC Asheville Bulldogs', 'Longwood Lancers']"
401601272,"['Presbyterian Blue Hose', 'Winthrop Eagles']"
401601273,"['High Point Panthers', 'Charleston Southern Buccaneers']"
401601274,"[""Gardner-Webb Runnin' Bulldogs"", 'UNC Asheville Bulldogs']"
401601275,"['Longwood Lancers', 'Radford Highlanders']"
401601276,"['South Carolina Upstate Spartans', 'Winthrop Eagles']"
401601277,"['Radford Highlanders', 'Charleston Southern Buccaneers']"
401601278,"['Longwood Lancers', ""Gardner-Webb Runnin' Bulldogs""]"
401601279,"['Winthrop Eagles', 'High Point Panthers']"
401601280,"['Presbyterian Blue Hose', 'South Carolina Upstate Spartans']"
401601281,"['Charleston Southern Buccaneers', 'Presbyterian Blue Hose']"
401601282,"[""Gardner-Webb Runnin' Bulldogs"", 'Winthrop Eagles']"
401601283,"['High Point Panthers', 'Longwood Lancers']"
401601284,"['UNC Asheville Bulldogs', 'Radford Highlanders']"
401601456,"['Heidelberg Student Princes', 'Akron Zips']"
401601457,"['Miami (OH)-Hamilton Harriers', 'Akron Zips']"
401601458,"[""Gardner-Webb Runnin' Bulldogs"", 'Akron Zips']"
401601459,"['Northern Illinois Huskies', 'Georgia State Panthers']"
401601460,"['Georgia State Panthers', 'Charlotte 49ers']"
401601461,"['Middle Georgia State Knights', 'Georgia State Panthers']"
401601462,"['Toccoa Falls Eagles', 'Georgia State Panthers']"
401601463,"['UNC Wilmington Seahawks', 'UNC Asheville Bulldogs']"
401601464,"['Carolina University Bruins', 'UNC Asheville Bulldogs']"
401601465,"['Virginia-Lynchburg Dragons', 'UNC Asheville Bulldogs']"
401601466,"['Johnson University (TN) Royals', 'UNC Asheville Bulldogs']"
401601467,"['South Carolina State Bulldogs', 'UNC Asheville Bulldogs']"
401601479,"['Charlotte 49ers', 'George Mason Patriots']"
401601481,"['Cal State Fullerton Titans', 'Southern Miss Golden Eagles']"
401601482,"['Cornell Big Red', 'Utah Valley Wolverines']"
401601483,"['South Dakota State Jackrabbits', 'George Mason Patriots']"
401601485,"['New College (FL) Mighty Banyans', 'Florida Gulf Coast Eagles']"
401601486,"['VMI Keydets', 'Northern Arizona Lumberjacks']"
401601487,"['Purdue Fort Wayne Mastodons', 'South Dakota Coyotes']"
401601488,"['DePaul Blue Demons', 'San Francisco Dons']"
401601489,"['South Carolina Gamecocks', 'Grand Canyon Lopes']"
401601490,"['Indiana Hoosiers', 'Louisville Cardinals']"
401601491,"['UConn Huskies', 'Texas Longhorns']"
401601492,"['Washington Huskies', 'San Diego State Aztecs']"
401601493,"['Xavier Musketeers', ""Saint Mary's Gaels""]"
401601494,"['Chicago State Cougars', 'Morgan State Bears']"
401601495,"['Northern Colorado Bears', 'Radford Highlanders']"
401601496,"['Southern Illinois Salukis', 'New Mexico State Aggies']"
401601497,"['James Madison Dukes', 'Fresno State Bulldogs']"
401601498,"['University of Health Sciences & Pharmacy Eutectics', 'Evansville Purple Aces']"
401601809,"['Southern Illinois Salukis', 'Indiana State Sycamores']"
401601810,"['Bradley Braves', 'Murray State Racers']"
401601811,"['Belmont Bruins', 'Northern Iowa Panthers']"
401601812,"['Drake Bulldogs', 'Valparaiso Beacons']"
401601813,"['Evansville Purple Aces', 'Missouri State Bears']"
401601814,"['Illinois State Redbirds', 'UIC Flames']"
401601815,"['Indiana State Sycamores', 'Bradley Braves']"
401601816,"['Valparaiso Beacons', 'Belmont Bruins']"
401601817,"['Missouri State Bears', 'Drake Bulldogs']"
401601818,"['Northern Iowa Panthers', 'Evansville Purple Aces']"
401601819,"['Murray State Racers', 'Illinois State Redbirds']"
401601820,"['UIC Flames', 'Southern Illinois Salukis']"
401601821,"['Belmont Bruins', 'Southern Illinois Salukis']"
401601822,"['Illinois State Redbirds', 'Drake Bulldogs']"
401601823,"['UIC Flames', 'Murray State Racers']"
401601824,"['Bradley Braves', 'Valparaiso Beacons']"
401601825,"['Evansville Purple Aces', 'Indiana State Sycamores']"
401601826,"['Northern Iowa Panthers', 'Missouri State Bears']"
401601827,"['Missouri State Bears', 'Bradley Braves']"
401601828,"['Murray State Racers', 'Evansville Purple Aces']"
401601829,"['Valparaiso Beacons', 'UIC Flames']"
401601830,"['Southern Illinois Salukis', 'Illinois State Redbirds']"
401601831,"['Drake Bulldogs', 'Belmont Bruins']"
401601832,"['Indiana State Sycamores', 'Northern Iowa Panthers']"
401601833,"['Evansville Purple Aces', 'Bradley Braves']"
401601834,"['Illinois State Redbirds', 'Belmont Bruins']"
401601835,"['Indiana State Sycamores', 'Drake Bulldogs']"
401601836,"['Murray State Racers', 'Missouri State Bears']"
401601837,"['UIC Flames', 'Northern Iowa Panthers']"
401601838,"['Southern Illinois Salukis', 'Valparaiso Beacons']"
401601839,"['Missouri State Bears', 'Evansville Purple Aces']"
401601840,"['Belmont Bruins', 'Indiana State Sycamores']"
401601841,"['Drake Bulldogs', 'Southern Illinois Salukis']"
401601842,"['Bradley Braves', 'UIC Flames']"
401601843,"['Northern Iowa Panthers', 'Murray State Racers']"
401601844,"['Valparaiso Beacons', 'Illinois State Redbirds']"
401601845,"['Missouri State Bears', 'Indiana State Sycamores']"
401601846,"['Northern Iowa Panthers', 'Belmont Bruins']"
401601847,"['Valparaiso Beacons', 'Evansville Purple Aces']"
401601848,"['Drake Bulldogs', 'Illinois State Redbirds']"
401601849,"['Bradley Braves', 'Southern Illinois Salukis']"
401601850,"['Murray State Racers', 'UIC Flames']"
401601851,"['Belmont Bruins', 'Bradley Braves']"
401601852,"['Evansville Purple Aces', 'Drake Bulldogs']"
401601853,"['Illinois State Redbirds', 'Missouri State Bears']"
401601854,"['Southern Illinois Salukis', 'Northern Iowa Panthers']"
401601855,"['UIC Flames', 'Valparaiso Beacons']"
401601856,"['Indiana State Sycamores', 'Murray State Racers']"
401601857,"['Belmont Bruins', 'Illinois State Redbirds']"
401601858,"['Evansville Purple Aces', 'Northern Iowa Panthers']"
401601859,"['Murray State Racers', 'Bradley Braves']"
401601860,"['Drake Bulldogs', 'Missouri State Bears']"
401601861,"['Valparaiso Beacons', 'Southern Illinois Salukis']"
401601862,"['Indiana State Sycamores', 'UIC Flames']"
401601863,"['UIC Flames', 'Belmont Bruins']"
401601864,"['Northern Iowa Panthers', 'Drake Bulldogs']"
401601865,"['Illinois State Redbirds', 'Evansville Purple Aces']"
401601866,"['Bradley Braves', 'Indiana State Sycamores']"
401601867,"['Southern Illinois Salukis', 'Murray State Racers']"
401601868,"['Missouri State Bears', 'Valparaiso Beacons']"
401601869,"['Illinois State Redbirds', 'Murray State Racers']"
401601870,"['Northern Iowa Panthers', 'Bradley Braves']"
401601871,"['Indiana State Sycamores', 'Belmont Bruins']"
401601872,"['Valparaiso Beacons', 'Drake Bulldogs']"
401601873,"['UIC Flames', 'Evansville Purple Aces']"
401601874,"['Missouri State Bears', 'Southern Illinois Salukis']"
401601875,"['Bradley Braves', 'Illinois State Redbirds']"
401601876,"['Drake Bulldogs', 'Indiana State Sycamores']"
401601877,"['Belmont Bruins', 'Missouri State Bears']"
401601878,"['Murray State Racers', 'Northern Iowa Panthers']"
401601879,"['Southern Illinois Salukis', 'UIC Flames']"
401601880,"['Evansville Purple Aces', 'Valparaiso Beacons']"
401601881,"['Murray State Racers', 'Belmont Bruins']"
401601882,"['Southern Illinois Salukis', 'Drake Bulldogs']"
401601883,"['Bradley Braves', 'Evansville Purple Aces']"
401601884,"['UIC Flames', 'Illinois State Redbirds']"
401601885,"['Valparaiso Beacons', 'Indiana State Sycamores']"
401601886,"['Missouri State Bears', 'Northern Iowa Panthers']"
401601887,"['Drake Bulldogs', 'Bradley Braves']"
401601888,"['Indiana State Sycamores', 'Missouri State Bears']"
401601889,"['Evansville Purple Aces', 'Murray State Racers']"
401601890,"['Illinois State Redbirds', 'Southern Illinois Salukis']"
